node1,node2
triangle,dan forest      
triangle,dan forest
triangle,dan forest
triangle,dan forest      
triangle,dan forest
triangle,dan forest
dan forest      ,dan forest
dan forest      ,dan forest
dan forest,dan forest
lupe valdez,texas
lupe valdez,texas
texas,texas
california,jennifer siebel newsom
california,california
jennifer siebel newsom,california
democratic senatorial campaign committee,republican
democratic senatorial campaign committee,merrick garland   
democratic senatorial campaign committee,supreme court
democratic senatorial campaign committee,mitch mcconnell
democratic senatorial campaign committee,brett kavanaugh   
democratic senatorial campaign committee,democrats
democratic senatorial campaign committee,midnight tonight
republican,merrick garland   
republican,supreme court
republican,mitch mcconnell
republican,brett kavanaugh   
republican,democrats
republican,midnight tonight
merrick garland   ,supreme court
merrick garland   ,mitch mcconnell
merrick garland   ,brett kavanaugh   
merrick garland   ,democrats
merrick garland   ,midnight tonight
supreme court,mitch mcconnell
supreme court,brett kavanaugh   
supreme court,democrats
supreme court,midnight tonight
mitch mcconnell,brett kavanaugh   
mitch mcconnell,democrats
mitch mcconnell,midnight tonight
brett kavanaugh   ,democrats
brett kavanaugh   ,midnight tonight
democrats,midnight tonight
dan,colorado
dan,obama
dan,vladimir putin
dan,russia
dan,american
dan,senate
dan,mitch mcconnell
dan,senate
dan,democrats
colorado,obama
colorado,vladimir putin
colorado,russia
colorado,american
colorado,senate
colorado,mitch mcconnell
colorado,senate
colorado,democrats
obama,vladimir putin
obama,russia
obama,american
obama,senate
obama,mitch mcconnell
obama,senate
obama,democrats
vladimir putin,russia
vladimir putin,american
vladimir putin,senate
vladimir putin,mitch mcconnell
vladimir putin,senate
vladimir putin,democrats
russia,american
russia,senate
russia,mitch mcconnell
russia,senate
russia,democrats
american,senate
american,mitch mcconnell
american,senate
american,democrats
senate,mitch mcconnell
senate,senate
senate,democrats
mitch mcconnell,senate
mitch mcconnell,democrats
senate,democrats
dan mccready,congress
dan mccready,marine corps
dan mccready,days ago
dan mccready,north carolina
congress,marine corps
congress,days ago
congress,north carolina
marine corps,days ago
marine corps,north carolina
days ago,north carolina
america,congress
america,americans
congress,americans
credo mobile,donald
credo mobile,medicaid
credo mobile,medicaid
credo mobile,america
donald,medicaid
donald,medicaid
donald,america
medicaid,medicaid
medicaid,america
medicaid,america
kansas,kansas
kansas,kansas
kansas,kansas
california,november
california,california
november,california
joe cunningham,joe cunningham
joe cunningham,democrat
joe cunningham,south carolina
joe cunningham,democrat
joe cunningham,south carolina
democrat,south carolina
jordan,jordan   
jordan,american
jordan,idaho
jordan,hispanic
jordan,idaho
jordan,maria bucklew   
jordan,spanish
jordan,nuestra pagina
jordan,latinosforpaulette         paulettejordan
jordan,idaho
jordan   ,american
jordan   ,idaho
jordan   ,hispanic
jordan   ,idaho
jordan   ,maria bucklew   
jordan   ,spanish
jordan   ,nuestra pagina
jordan   ,latinosforpaulette         paulettejordan
jordan   ,idaho
american,idaho
american,hispanic
american,idaho
american,maria bucklew   
american,spanish
american,nuestra pagina
american,latinosforpaulette         paulettejordan
american,idaho
idaho,hispanic
idaho,idaho
idaho,maria bucklew   
idaho,spanish
idaho,nuestra pagina
idaho,latinosforpaulette         paulettejordan
idaho,idaho
hispanic,idaho
hispanic,maria bucklew   
hispanic,spanish
hispanic,nuestra pagina
hispanic,latinosforpaulette         paulettejordan
hispanic,idaho
idaho,maria bucklew   
idaho,spanish
idaho,nuestra pagina
idaho,latinosforpaulette         paulettejordan
idaho,idaho
maria bucklew   ,spanish
maria bucklew   ,nuestra pagina
maria bucklew   ,latinosforpaulette         paulettejordan
maria bucklew   ,idaho
spanish,nuestra pagina
spanish,latinosforpaulette         paulettejordan
spanish,idaho
nuestra pagina,latinosforpaulette         paulettejordan
nuestra pagina,idaho
latinosforpaulette         paulettejordan,idaho
⋅,tallahassee
⋅,floridians
⋅,tallahassee
⋅,triangle
⋅,triangle
tallahassee,floridians
tallahassee,tallahassee
tallahassee,triangle
tallahassee,triangle
floridians,tallahassee
floridians,triangle
floridians,triangle
tallahassee,triangle
tallahassee,triangle
triangle,triangle
joe biden,democrat
joe biden,joe
joe biden,midnight tonight
democrat,joe
democrat,midnight tonight
joe,midnight tonight
kurt,kurt
kurt,oregon
kurt,oregon
november,parenthood federation
november,sistersong
parenthood federation,sistersong
michael bennet,american
michael bennet,democratic
american,democratic
donald  trump,chuck schumer
donald  trump,nancy pelosi
donald  trump,american
donald  trump,democrats
donald  trump,american
donald  trump,millions
donald  trump,democrats
donald  trump,americans
chuck schumer,nancy pelosi
chuck schumer,american
chuck schumer,democrats
chuck schumer,american
chuck schumer,millions
chuck schumer,democrats
chuck schumer,americans
nancy pelosi,american
nancy pelosi,democrats
nancy pelosi,american
nancy pelosi,millions
nancy pelosi,democrats
nancy pelosi,americans
american,democrats
american,american
american,millions
american,democrats
american,americans
democrats,american
democrats,millions
democrats,democrats
democrats,americans
american,millions
american,democrats
american,americans
millions,democrats
millions,americans
democrats,americans
joe kennedy iii   ,joe kennedy
joe kennedy iii   ,massachusetts
joe kennedy,massachusetts
kenyatta johnson,city council
kenyatta johnson,kenyatta johnson
kenyatta johnson,philadelphia
kenyatta johnson,kenyatta johnson
city council,kenyatta johnson
city council,philadelphia
city council,kenyatta johnson
kenyatta johnson,philadelphia
kenyatta johnson,kenyatta johnson
philadelphia,kenyatta johnson
stephen perenich,democrat
stephen perenich,congress
stephen perenich,congress
democrat,congress
democrat,congress
congress,congress
democrats,congress
democrats,congress
congress,congress
united states,america
united states,tonight
america,tonight
californians,californians
californians,triangle
californians,triangle
californians,triangle
californians,triangle
triangle,triangle
beto rourke   ,texans
beto rourke   ,texans
texans,texans
dan feehan,congress
dan feehan,dan feehan
congress,dan feehan
bernie sanders,week
bernie sanders,million
week,million
atsinaujinimo,su liberalu sprendimais
atsinaujinimo,lietuvai
su liberalu sprendimais,lietuvai
sean casten,congress
sean casten,republican
sean casten,evelyn sanguinetti
sean casten,republican
sean casten,democratic
congress,republican
congress,evelyn sanguinetti
congress,republican
congress,democratic
republican,evelyn sanguinetti
republican,republican
republican,democratic
evelyn sanguinetti,republican
evelyn sanguinetti,democratic
republican,democratic
sandy hook,months
sandy hook,senate
sandy hook,senate
sandy hook,midnight
sandy hook,congress
sandy hook,barden daniel
months,senate
months,senate
months,midnight
months,congress
months,barden daniel
senate,senate
senate,midnight
senate,congress
senate,barden daniel
senate,midnight
senate,congress
senate,barden daniel
midnight,congress
midnight,barden daniel
congress,barden daniel
america,trump    slam
america,american
america,midnight tonight
trump    slam,american
trump    slam,midnight tonight
american,midnight tonight
hundreds  thousands,east coast
hundreds  thousands,north atlantic
east coast,north atlantic
chad benson,alexandria
chad benson,democrats
chad benson,america
chad benson,million
chad benson,conservatives
chad benson,medicare
chad benson,quarterly
alexandria,democrats
alexandria,america
alexandria,million
alexandria,conservatives
alexandria,medicare
alexandria,quarterly
democrats,america
democrats,million
democrats,conservatives
democrats,medicare
democrats,quarterly
america,million
america,conservatives
america,medicare
america,quarterly
million,conservatives
million,medicare
million,quarterly
conservatives,medicare
conservatives,quarterly
medicare,quarterly
minnesota,minnesota
minnesota,dfl house
minnesota,st paul mn    
minnesota,dfl house
minnesota,st paul mn    
minnesota,minnesota
minnesota,triangle
minnesota,triangle
minnesota,minnesota
minnesota,dfl house
minnesota,st paul mn    
minnesota,dfl house
minnesota,st paul mn    
minnesota,minnesota
minnesota,triangle
minnesota,triangle
minnesota,minnesota
dfl house,st paul mn    
dfl house,dfl house
dfl house,st paul mn    
dfl house,minnesota
dfl house,triangle
dfl house,triangle
dfl house,minnesota
st paul mn    ,dfl house
st paul mn    ,st paul mn    
st paul mn    ,minnesota
st paul mn    ,triangle
st paul mn    ,triangle
st paul mn    ,minnesota
dfl house,st paul mn    
dfl house,minnesota
dfl house,triangle
dfl house,triangle
dfl house,minnesota
st paul mn    ,minnesota
st paul mn    ,triangle
st paul mn    ,triangle
st paul mn    ,minnesota
minnesota,triangle
minnesota,triangle
minnesota,minnesota
triangle,triangle
triangle,minnesota
triangle,minnesota
jay inslee,jay
jay inslee,june
jay,june
republicans,decades
republicans,years
decades,years
adam schiff   ,robert mueller
adam schiff   ,congress
robert mueller,congress
oklahoma,oklahoma
oklahoma,billion
oklahoma,oklahoma
oklahoma,oklahoma
oklahoma,billion
oklahoma,oklahoma
oklahoma,oklahoma
billion,oklahoma
billion,oklahoma
oklahoma,oklahoma
jay inslee,jay
jay inslee,june
jay,june
michael bennet,america
michael bennet,democratic
america,democratic
years,republicans
years,thousands
republicans,thousands
julie,julie ate   
julie,hours
julie,china
julie,china
julie ate   ,hours
julie ate   ,china
julie ate   ,china
hours,china
